oxidizer,fuel,of_ratio,Pc_psia,eps,Pamb_psia,Isp_s,Tc_R,MW,gamma
LOX,RP-1,3.423163168504556,1907.7296967288728,94.84054173371642,9.955019389060851,282.5459732668702,6818.15328907961,26.005727808325826,1.1321802856881646
LOX,RP-1,3.20361756762114,1127.1779499129661,31.616228238235085,0.06841939668982264,348.2435558525387,6693.377709581867,25.284588061427655,1.130866526764093
LOX,RP-1,2.046821358463654,1274.1379484392999,12.786010757487098,6.146722265808,312.8764226049361,6154.019519558315,21.1317542412616,1.1719864953410515
LOX,RP-1,2.5006264708273873,1786.732038013701,35.699270262491055,8.898044657858003,322.3580954267975,6724.531574923785,23.298200687164563,1.1433941524715536
LOX,RP-1,2.628176181329111,1500.1483122343002,47.81919867340289,14.238549276500109,284.07597045391987,6733.713528405261,23.71094817529742,1.138745457732393
LOX,RP-1,2.9204480165725775,430.9103705474332,89.28671120431667,10.832628735504663,240.33607652270095,6435.882926417667,24.19487623264557,1.1283539885496212
LOX,RP-1,3.163231701463905,2787.2969220214563,48.93216415178504,0.19484067441925457,360.8042238135359,6955.590013259908,25.532292666288964,1.1349446783330874
LOX,RP-1,3.3701529337962413,2072.250901800336,55.34836057022569,4.753030773552273,336.90478152483774,6849.024552834166,25.917847306126646,1.1327107186235852
LOX,RP-1,2.8948563902738367,2245.8473515899905,14.57023070324445,3.236113604367841,332.9553858440668,6893.9453375918165,24.708345737636588,1.1363379324910396
LOX,RP-1,2.653125272751539,2279.371830114448,64.09010176646242,0.5999068953849325,364.19279270808573,6852.392066928193,23.935222083489162,1.1404299874370802
LOX,RP-1,3.2401360926383243,2879.6790373988074,9.44178445017873,0.10872637344665446,320.5891269918019,6958.760579831711,25.738843203620036,1.1346362826626122
LOX,RP-1,3.5739450951864806,436.5604427446565,8.543258053963495,10.398065947660086,270.9957037469348,6387.816774169106,25.773636166286117,1.1254033162902304
LOX,RP-1,3.607167138653582,1082.8750970814572,96.41951310038972,5.1387786041279275,282.33486006252775,6630.749940809717,26.18143751136491,1.1293010675764377
LOX,RP-1,2.2059655895253782,2521.2879711748838,34.095438544312636,14.439733267627098,311.3212093822441,6518.488972283946,22.07856127033344,1.163150743438863
LOX,RP-1,3.431927994882898,604.2627905416832,26.719204999252547,3.4818219221234603,311.89713732848446,6495.11345864248,25.586440052199197,1.1272156030192122
LOX,RP-1,2.6506756059829324,1951.5682709697953,88.3468960375601,0.15557403001446596,370.60428331849664,6810.39044920169,23.875266675379905,1.1396571607118045
LOX,RP-1,3.51931161571884,911.1423844325443,53.8192268370138,4.8822736172072965,303.1739215585914,6596.495572612558,25.930571509485404,1.1287651662010463
LOX,RP-1,2.120824331443702,1369.9864159754923,9.771554648521965,11.799166015497926,305.40494729563886,6290.2416398206815,21.533996366148802,1.1650405507370836
LOX,RP-1,3.2177207108618404,1779.6803195649732,71.04096199202178,3.750605471486459,339.7175223867204,6822.161253623055,25.49407769789003,1.1327595186446586
